time,temperature_2m_mean,precipitation_sum
2023-01-01,21.4,0.0
2023-01-02,20.9,0.9
2023-01-03,20.2,0.0
2023-01-04,21.1,0.0
2023-01-05,21.0,0.0
2023-01-06,20.3,0.0
2023-01-07,20.1,0.0
2023-01-08,19.9,0.0
2023-01-09,20.0,0.0
2023-01-10,20.3,0.3
2023-01-11,19.9,1.0
2023-01-12,19.8,1.4
2023-01-13,19.8,0.0
2023-01-14,20.5,0.0
2023-01-15,20.1,0.0
2023-01-16,19.8,0.0
2023-01-17,19.1,0.0
2023-01-18,19.2,0.9
2023-01-19,18.4,0.4
2023-01-20,19.3,0.0
2023-01-21,19.4,0.0
2023-01-22,19.3,0.9
2023-01-23,19.2,0.3
2023-01-24,19.2,0.0
2023-01-25,18.8,0.0
2023-01-26,18.5,0.0
2023-01-27,18.2,0.0
2023-01-28,18.3,0.0
2023-01-29,17.5,0.0
2023-01-30,17.9,0.0
2023-01-31,18.0,0.0
2023-02-01,18.1,0.0
2023-02-02,18.6,0.0
2023-02-03,19.0,0.0
2023-02-04,18.0,0.0
2023-02-05,17.7,0.4
2023-02-06,16.9,0.6
2023-02-07,18.0,0.4
2023-02-08,17.7,0.6
2023-02-09,17.5,0.1
2023-02-10,17.1,22.9
2023-02-11,17.3,5.9
2023-02-12,18.8,0.0
2023-02-13,18.8,0.0
2023-02-14,18.9,0.0
2023-02-15,17.8,0.9
2023-02-16,16.4,0.4
2023-02-17,18.3,1.4
2023-02-18,18.8,0.0
2023-02-19,18.5,0.0
2023-02-20,18.3,0.1
2023-02-21,19.1,0.0
2023-02-22,18.4,0.0
2023-02-23,18.0,0.0
2023-02-24,18.4,0.0
2023-02-25,18.8,0.0
2023-02-26,19.4,0.4
2023-02-27,18.9,0.0
2023-02-28,19.3,0.0
2023-03-01,19.2,0.0
2023-03-02,19.1,0.0
2023-03-03,19.5,0.0
2023-03-04,19.2,0.0
2023-03-05,18.4,0.0
2023-03-06,18.5,0.0
2023-03-07,18.6,0.0
2023-03-08,19.0,0.0
2023-03-09,19.7,0.0
2023-03-10,20.2,0.0
2023-03-11,19.8,0.0
2023-03-12,19.9,0.0
2023-03-13,19.3,0.0
2023-03-14,19.0,0.0
2023-03-15,19.0,0.0
2023-03-16,19.3,0.0
2023-03-17,19.3,0.1
2023-03-18,18.8,0.0
2023-03-19,18.9,0.0
2023-03-20,19.0,0.0
2023-03-21,19.3,0.0
2023-03-22,18.9,0.0
2023-03-23,19.1,0.0
2023-03-24,19.1,0.0
2023-03-25,19.4,0.0
2023-03-26,20.0,0.0
2023-03-27,19.8,0.0
2023-03-28,20.1,0.0
2023-03-29,20.6,0.0
2023-03-30,20.9,0.0
2023-03-31,21.5,0.0
2023-04-01,19.8,0.0
2023-04-02,19.4,0.0
2023-04-03,19.5,0.0
2023-04-04,19.4,0.0
2023-04-05,19.5,0.3
2023-04-06,19.2,0.0
2023-04-07,18.4,0.0
2023-04-08,18.9,0.0
2023-04-09,18.9,0.0
2023-04-10,20.4,0.0
2023-04-11,19.9,0.0
2023-04-12,19.8,0.0
2023-04-13,19.0,0.0
2023-04-14,18.6,0.0
2023-04-15,18.7,0.0
2023-04-16,19.1,0.0
2023-04-17,19.4,0.0
2023-04-18,19.6,2.8
2023-04-19,19.3,0.0
2023-04-20,19.1,0.0
2023-04-21,19.7,0.0
2023-04-22,20.5,0.0
2023-04-23,19.6,0.0
2023-04-24,19.4,0.0
2023-04-25,19.4,0.0
2023-04-26,19.3,0.0
2023-04-27,19.6,0.0
2023-04-28,19.6,0.0
2023-04-29,20.6,0.0
2023-04-30,20.9,0.0
2023-05-01,21.2,0.0
2023-05-02,20.1,0.0
2023-05-03,21.6,0.0
2023-05-04,21.1,0.0
2023-05-05,20.9,0.0
2023-05-06,20.8,0.0
2023-05-07,20.7,0.0
2023-05-08,20.9,0.0
2023-05-09,20.7,0.0
2023-05-10,20.6,0.0
2023-05-11,20.0,0.0
2023-05-12,19.7,0.0
2023-05-13,19.7,0.0
2023-05-14,19.7,0.0
2023-05-15,19.6,0.0
2023-05-16,20.0,0.0
2023-05-17,20.3,0.0
2023-05-18,20.6,0.0
2023-05-19,20.2,0.0
2023-05-20,19.8,0.0
2023-05-21,20.0,0.0
2023-05-22,20.4,0.0
2023-05-23,20.2,0.0
2023-05-24,20.1,0.0
2023-05-25,20.4,0.0
2023-05-26,19.9,0.1
2023-05-27,20.4,0.0
2023-05-28,21.2,0.0
2023-05-29,21.1,0.0
2023-05-30,21.3,0.0
2023-05-31,21.3,0.0
2023-06-01,22.0,0.1
2023-06-02,22.2,0.0
2023-06-03,22.0,0.0
2023-06-04,21.5,0.0
2023-06-05,21.9,0.0
2023-06-06,22.9,3.0
2023-06-07,22.6,10.0
2023-06-08,22.6,0.0
2023-06-09,22.6,0.0
2023-06-10,22.0,0.0
2023-06-11,22.0,0.0
2023-06-12,22.5,0.0
2023-06-13,22.1,0.0
2023-06-14,22.2,0.0
2023-06-15,22.5,0.0
2023-06-16,22.2,0.0
2023-06-17,22.4,0.0
2023-06-18,22.6,0.0
2023-06-19,22.9,0.1
2023-06-20,23.0,0.0
2023-06-21,22.8,0.0
2023-06-22,23.2,0.0
2023-06-23,23.0,0.0
2023-06-24,22.9,0.0
2023-06-25,23.1,0.0
2023-06-26,23.2,0.0
2023-06-27,22.9,0.0
2023-06-28,23.9,0.0
2023-06-29,23.7,0.0
2023-06-30,23.1,0.0
2023-07-01,22.6,0.0
2023-07-02,23.1,0.0
2023-07-03,22.6,0.0
2023-07-04,22.8,0.0
2023-07-05,22.7,0.0
2023-07-06,23.1,0.0
2023-07-07,23.0,0.0
2023-07-08,23.1,0.0
2023-07-09,23.3,0.0
2023-07-10,23.3,0.0
2023-07-11,23.1,0.0
2023-07-12,23.2,0.0
2023-07-13,23.1,0.0
2023-07-14,23.0,0.0
2023-07-15,23.1,0.0
2023-07-16,22.9,0.0
2023-07-17,23.3,0.0
2023-07-18,23.5,0.0
2023-07-19,23.0,0.0
2023-07-20,23.0,0.5
2023-07-21,23.1,0.0
2023-07-22,23.1,0.0
2023-07-23,23.3,0.0
2023-07-24,23.1,0.0
2023-07-25,23.1,0.0
2023-07-26,23.2,0.0
2023-07-27,23.1,0.0
2023-07-28,22.9,0.0
2023-07-29,23.4,0.0
2023-07-30,23.2,0.0
2023-07-31,23.3,0.0
2023-08-01,23.4,0.0
2023-08-02,23.1,0.0
2023-08-03,23.3,0.0
2023-08-04,23.5,0.0
2023-08-05,22.9,0.0
2023-08-06,23.4,0.0
2023-08-07,23.6,0.2
2023-08-08,23.4,0.0
2023-08-09,23.7,0.0
2023-08-10,23.7,0.0
2023-08-11,23.8,0.0
2023-08-12,24.1,0.0
2023-08-13,23.8,0.0
2023-08-14,23.6,0.0
2023-08-15,23.1,0.0
2023-08-16,23.0,0.0
2023-08-17,23.1,0.0
2023-08-18,23.5,0.0
2023-08-19,23.6,0.0
2023-08-20,24.3,0.0
2023-08-21,24.5,0.0
2023-08-22,24.5,0.0
2023-08-23,24.6,0.0
2023-08-24,24.4,0.0
2023-08-25,23.9,1.1
2023-08-26,24.8,0.0
2023-08-27,24.3,0.0
2023-08-28,23.6,0.0
2023-08-29,24.3,0.0
2023-08-30,24.1,0.0
2023-08-31,23.7,0.0
2023-09-01,23.7,0.0
2023-09-02,24.1,0.0
2023-09-03,23.8,0.4
2023-09-04,24.3,0.0
2023-09-05,23.7,0.0
2023-09-06,23.1,0.0
2023-09-07,23.3,0.0
2023-09-08,24.3,0.0
2023-09-09,25.0,0.0
2023-09-10,24.8,0.0
2023-09-11,24.1,0.0
2023-09-12,24.8,0.0
2023-09-13,24.6,0.0
2023-09-14,24.0,0.3
2023-09-15,24.3,0.0
2023-09-16,24.2,0.4
2023-09-17,23.8,1.2
2023-09-18,24.1,0.0
2023-09-19,24.3,0.0
2023-09-20,24.1,0.0
2023-09-21,24.2,0.0
2023-09-22,24.2,0.0
2023-09-23,24.5,0.1
2023-09-24,24.1,0.0
2023-09-25,24.1,0.0
2023-09-26,24.3,0.0
2023-09-27,24.1,0.0
2023-09-28,24.2,0.0
2023-09-29,23.8,0.0
2023-09-30,23.2,0.0
2023-10-01,23.9,0.0
2023-10-02,24.3,0.0
2023-10-03,24.7,0.0
2023-10-04,25.3,0.0
2023-10-05,24.9,0.0
2023-10-06,25.5,0.0
2023-10-07,26.2,0.0
2023-10-08,26.0,0.0
2023-10-09,25.8,0.0
2023-10-10,25.6,0.0
2023-10-11,25.2,0.0
2023-10-12,24.8,0.0
2023-10-13,25.7,0.0
2023-10-14,25.7,0.0
2023-10-15,25.1,0.0
2023-10-16,24.8,0.0
2023-10-17,25.2,0.0
2023-10-18,24.4,0.0
2023-10-19,24.9,0.0
2023-10-20,24.6,0.7
2023-10-21,24.2,0.3
2023-10-22,23.9,1.5
2023-10-23,23.2,0.8
2023-10-24,23.4,0.0
2023-10-25,23.7,0.0
2023-10-26,23.8,0.0
2023-10-27,24.0,0.0
2023-10-28,23.9,0.0
2023-10-29,23.6,0.0
2023-10-30,24.2,0.0
2023-10-31,24.6,0.0
2023-11-01,24.1,0.0
2023-11-02,23.6,0.0
2023-11-03,23.6,0.0
2023-11-04,23.0,0.0
2023-11-05,23.3,0.0
2023-11-06,22.2,2.5
2023-11-07,22.3,0.0
2023-11-08,22.7,0.0
2023-11-09,22.9,0.0
2023-11-10,22.7,0.0
2023-11-11,23.4,0.0
2023-11-12,22.7,0.0
2023-11-13,22.9,0.0
2023-11-14,23.1,0.0
2023-11-15,23.7,0.0
2023-11-16,24.5,0.0
2023-11-17,23.3,0.0
2023-11-18,23.0,0.0
2023-11-19,22.8,0.0
2023-11-20,24.6,0.0
2023-11-21,25.8,0.0
2023-11-22,24.6,0.0
2023-11-23,22.5,0.0
2023-11-24,22.2,0.0
2023-11-25,22.4,0.0
2023-11-26,21.6,0.0
2023-11-27,21.1,0.0
